"","Subject","PrimeType","Target.Freq","Condition","Native","Item","Score","RT","New.Prime.File","Target.Text","New.Target.File","PrimeFreq","Test","PrimeFreq_num","TargetFreq_num","Notes","BadItem","ILR","Gender","Age","logRT","L2","ILRgr2","ILR3","logFreq","Exclude"
"1","_RUSA01_","irregular","high frequency","matched prime",0,"302001",1,1781.14,"t301i001","??????","t302i001","high","morpho",221.77,221.77,"",0,"ILR 2","Female",30,7.48500888772412,"L2",0,0,5.40164080877994,0
"2","_RUSA01_","irregular","high frequency","matched prime",0,"302017",1,989.08,"t301i017","????","t302i017","high","morpho",18.18,18.18,"",0,"ILR 2","Female",30,6.89677521813897,"L2",0,0,2.90032208874933,0
"3","_RUSA01_","irregular","high frequency","matched prime",0,"302003",1,555.44,"t301i003","?????","t302i003","high","morpho",197.22,197.22,"",0,"ILR 2","Female",30,6.31976059244502,"L2",0,0,5.28431985690418,0
"4","_RUSA01_","irregular","high frequency","matched prime",0,"302019",1,989.24,"t301i019","????","t302i019","high","morpho",17.51,17.51,"",0,"ILR 2","Female",30,6.89693697154626,"L2",0,0,2.86277214629776,0
"5","_RUSA01_","irregular","high frequency","matched prime",0,"302005",1,601.44,"t301i005","????","t302i005","high","morpho",145.62,145.62,"",0,"ILR 2","Female",30,6.39932677981587,"L2",0,0,4.98100048896656,0
"6","_RUSA01_","irregular","high frequency","matched prime",0,"302007",1,663.17,"t301i007","????","t302i007","high","morpho",140.66,140.66,"",0,"ILR 2","Female",30,6.49703136757478,"L2",0,0,4.94634563087987,0
"7","_RUSA01_","irregular","high frequency","matched prime",0,"302009",1,1048.42,"t301i009","?????","t302i009","high","morpho",49.09,49.09,"",0,"ILR 2","Female",30,6.95503954795558,"L2",0,0,3.89365534806996,0
"8","_RUSA01_","irregular","high frequency","matched prime",0,"302011",1,659.07,"t301i011","????","t302i011","high","morpho",42.3,42.3,"",0,"ILR 2","Female",30,6.4908297504092,"L2",0,0,3.74478708605223,0
"9","_RUSA01_","irregular","high frequency","matched prime",0,"302013",1,811.76,"t301i013","????","t302i013","high","morpho",21.67,21.67,"",0,"ILR 2","Female",30,6.69920472997083,"L2",0,0,3.07592881554827,0
"10","_RUSA01_","irregular","high frequency","unmatched prime",0,"302006",1,975.06,"t300i006","?????","t302i006","high","morpho",12.98,143.29,"",0,"ILR 2","Female",30,6.88249900756597,"L2",0,0,4.96487054872851,0
"11","_RUSA01_","irregular","high frequency","unmatched prime",0,"302008",1,828.88,"t300i008","?????","t302i008","high","morpho",12.67,55.7,"",0,"ILR 2","Female",30,6.7200753919435,"L2",0,0,4.01998014693324,0
"12","_RUSA01_","irregular","high frequency","unmatched prime",0,"302010",1,953.59,"t300i010","??????","t302i010","high","morpho",120.71,44.38,"",0,"ILR 2","Female",30,6.86023380967892,"L2",0,0,3.79278891750445,0
"13","_RUSA01_","irregular","high frequency","unmatched prime",0,"302012",1,915.36,"t300i012","??????","t302i012","high","morpho",45.6,26.14,"",0,"ILR 2","Female",30,6.81931743052022,"L2",0,0,3.26346670819608,0
"14","_RUSA01_","irregular","high frequency","unmatched prime",0,"302016",1,939.99,"t300i016","??????","t302i016","high","morpho",31.4,19.04,"",0,"ILR 2","Female",30,6.84586923690959,"L2",0,0,2.94654202936322,0
"15","_RUSA01_","irregular","high frequency","unmatched prime",0,"302002",1,942.51,"t300i002","?????","t302i002","high","morpho",236.21,216.14,"",0,"ILR 2","Female",30,6.84854652934546,"L2",0,0,5.37592634587502,0
"16","_RUSA01_","irregular","high frequency","unmatched prime",0,"302018",1,1173.51,"t300i018","??????","t302i018","high","morpho",22.53,17.87,"",0,"ILR 2","Female",30,7.0677545367716,"L2",0,0,2.88312332917134,0
"17","_RUSA01_","irregular","high frequency","unmatched prime",0,"302004",1,753.82,"t300i004","????","t302i004","high","morpho",14.81,186.2,"",0,"ILR 2","Female",30,6.62515361271773,"L2",0,0,5.22682136484297,0
"18","_RUSA01_","irregular","high frequency","unmatched prime",0,"302020",1,832.54,"t300i020","????","t302i020","high","morpho",13.77,17.45,"",0,"ILR 2","Female",30,6.72448126874838,"L2",0,0,2.85933964864844,0
"19","_RUSA01_","irregular","low frequency","matched prime",0,"312001",1,814.13,"t311i001","??????","t312i001","low","morpho",10.77,10.77,"",0,"ILR 2","Female",30,6.70212005841073,"L2",0,0,2.37676449116830,0
"20","_RUSA01_","irregular","low frequency","matched prime",0,"312019",1,1108.41,"t311i019","??????","t312i019","low","morpho",2.94,2.94,"",0,"ILR 2","Female",30,7.01068183496184,"L2",0,0,1.07840958135059,0
"21","_RUSA01_","irregular","low frequency","matched prime",0,"312003",1,1094.75,"t311i003","?????","t312i003","low","morpho",9.18,9.18,"",0,"ILR 2","Female",30,6.99828130568151,"L2",0,0,2.2170272046324,0
"22","_RUSA01_","irregular","low frequency","matched prime",0,"312005",1,873.44,"t311i005","??????","t312i005","low","morpho",7.28,7.28,"",0,"ILR 2","Female",30,6.77243943803345,"L2",0,0,1.98513086220859,0
"23","_RUSA01_","irregular","low frequency","matched prime",0,"312011",1,812.8,"t311i011","?????","t312i011","low","morpho",4.96,4.96,"",0,"ILR 2","Female",30,6.70048507682422,"L2",0,0,1.60140574073684,0
"24","_RUSA01_","irregular","low frequency","matched prime",0,"312007",1,1198.69,"t311i007","??????","t312i007","low","morpho",6.61,6.61,"",0,"ILR 2","Female",30,7.08898457280735,"L2",0,0,1.88858365386359,0
"25","_RUSA01_","irregular","low frequency","matched prime",0,"312015",1,1246.15,"t311i015","????","t312i015","low","morpho",4.16,4.16,"",0,"ILR 2","Female",30,7.12781407733442,"L2",0,0,1.42551507427317,0
"26","_RUSA01_","irregular","low frequency","matched prime",0,"312009",1,694.9,"t311i009","????","t312i009","low","morpho",5.82,5.82,"",0,"ILR 2","Female",30,6.54376795032028,"L2",0,0,1.76130026174335,0
"27","_RUSA01_","irregular","low frequency","matched prime",0,"312017",1,676.87,"t311i017","?????","t312i017","low","morpho",3.98,3.98,"",0,"ILR 2","Female",30,6.5174792308397,"L2",0,0,1.38128181929635,0
"28","_RUSA01_","irregular","low frequency","unmatched prime",0,"312012",1,1153.42,"t310i012","??????","t312i012","low","morpho",6.24,4.9,"",0,"ILR 2","Female",30,7.05048672106912,"L2",0,0,1.58923520511658,0
"29","_RUSA01_","irregular","low frequency","unmatched prime",0,"312008",1,809.66,"t310i008","?????","t312i008","low","morpho",12.43,6.37,"",0,"ILR 2","Female",30,6.69661440645908,"L2",0,0,1.85159946958407,0
"30","_RUSA01_","irregular","low frequency","unmatched prime",0,"312016",1,879.46,"t310i016","?????","t312i016","low","morpho",4.16,4.04,"",0,"ILR 2","Female",30,6.77930808275677,"L2",0,0,1.39624469197306,0
"31","_RUSA01_","irregular","low frequency","unmatched prime",0,"312006",1,806.74,"t310i006","???????","t312i006","low","morpho",13.1,7.04,"",0,"ILR 2","Female",30,6.69300143544155,"L2",0,0,1.95160817016995,0
"32","_RUSA01_","irregular","low frequency","unmatched prime",0,"312018",1,1080.86,"t310i018","?????","t312i018","low","morpho",2.45,3.12,"",0,"ILR 2","Female",30,6.98551229953887,"L2",0,0,1.13783300182139,0
"33","_RUSA01_","irregular","low frequency","unmatched prime",0,"312002",1,952,"t310i002","??????","t312i002","low","morpho",7.28,9.49,"",0,"ILR 2","Female",30,6.85856503479136,"L2",0,0,2.25023861262184,0
"34","_RUSA01_","regular","high frequency","matched prime",0,"102007",1,1083.74,"t101i007","???????","t102i007","high","morpho",17,17,"",0,"ILR 2","Female",30,6.98817330083188,"L2",0,0,2.83321334405622,0
"35","_RUSA01_","regular","high frequency","matched prime",0,"102001",1,958.55,"t101i001","???????? ","t102i001","high","morpho",136,136,"",0,"ILR 2","Female",30,6.86542172596606,"L2",0,0,4.91265488573605,0
"36","_RUSA01_","regular","high frequency","matched prime",0,"102011",1,1140.66,"t101i011","???????","t102i011","high","morpho",22,22,"",0,"ILR 2","Female",30,7.03936232123159,"L2",0,0,3.09104245335832,0
"37","_RUSA01_","regular","high frequency","matched prime",0,"102003",1,934.96,"t101i003","????????","t102i003","high","morpho",111,111,"",0,"ILR 2","Female",30,6.8405037476249,"L2",0,0,4.70953020131233,0
"38","_RUSA01_","regular","high frequency","matched prime",0,"102009",1,1356.47,"t101i009","???????","t102i009","high","morpho",21,21,"",0,"ILR 2","Female",30,7.2126410161154,"L2",0,0,3.04452243772342,0
"39","_RUSA01_","regular","high frequency","matched prime",0,"102005",1,1094.57,"t101i005","???????","t102i005","high","morpho",83,83,"",0,"ILR 2","Female",30,6.99811687106217,"L2",0,0,4.4188406077966,0
"40","_RUSA01_","regular","high frequency","matched prime",0,"102015",1,864.82,"t101i015","??????","t102i015","high","morpho",58,58,"",0,"ILR 2","Female",30,6.76252139279208,"L2",0,0,4.06044301054642,0
"41","_RUSA01_","regular","high frequency","matched prime",0,"102013",1,1018.46,"t101i013","???????","t102i013","high","morpho",44,44,"",0,"ILR 2","Female",30,6.9260469614543,"L2",0,0,3.78418963391826,0
"42","_RUSA01_","regular","high frequency","matched prime",0,"102019",1,799.54,"t101i019","??????","t102i019","high","morpho",28,28,"",0,"ILR 2","Female",30,6.68403656229203,"L2",0,0,3.33220451017520,0
"43","_RUSA01_","regular","high frequency","matched prime",0,"102017",1,1250.02,"t101i017","???????","t102i017","high","morpho",34,34,"",0,"ILR 2","Female",30,7.13091483016835,"L2",0,0,3.52636052461616,0
"44","_RUSA01_","regular","high frequency","unmatched prime",0,"102008",1,1176.59,"t100i008","??????","t102i008","high","morpho",18,18,"",0,"ILR 2","Female",30,7.07037570332914,"L2",0,0,2.89037175789616,0
"45","_RUSA01_","regular","high frequency","unmatched prime",0,"102010",1,940.17,"t100i010","????????","t102i010","high","morpho",112.75,127,"",0,"ILR 2","Female",30,6.8460607099763,"L2",0,0,4.84418708645859,0
"46","_RUSA01_","regular","high frequency","unmatched prime",0,"102012",1,1114.94,"t100i012","??????","t102i012","high","morpho",66,64,"",0,"ILR 2","Female",30,7.01655587078713,"L2",0,0,4.15888308335967,0
"47","_RUSA01_","regular","high frequency","unmatched prime",0,"102014",1,962.32,"t100i014","??????","t102i014","high","morpho",39,40,"",0,"ILR 2","Female",30,6.86934703568582,"L2",0,0,3.68887945411394,0
"48","_RUSA01_","regular","high frequency","unmatched prime",0,"102002",1,1030.41,"t100i002","?????? ","t102i002","high","morpho",115,115,"",0,"ILR 2","Female",30,6.93771206027194,"L2",0,0,4.74493212836325,0
"49","_RUSA01_","regular","high frequency","unmatched prime",0,"102016",1,1034.43,"t100i016","???????","t102i016","high","morpho",35,36,"",0,"ILR 2","Female",30,6.94160582935727,"L2",0,0,3.58351893845611,0
"50","_RUSA01_","regular","high frequency","unmatched prime",0,"102004",1,942.83,"t100i004","??????","t102i004","high","morpho",83,91,"",0,"ILR 2","Female",30,6.84888599066604,"L2",0,0,4.51085950651685,0
"51","_RUSA01_","regular","high frequency","unmatched prime",0,"102018",1,1150.2,"t100i018","??????","t102i018","high","morpho",30,29,"",0,"ILR 2","Female",30,7.04769111927965,"L2",0,0,3.36729582998647,0
"52","_RUSA01_","regular","high frequency","unmatched prime",0,"102006",1,1018.14,"t100i006","??????","t102i006","high","morpho",70,79,"",0,"ILR 2","Female",30,6.92573271221279,"L2",0,0,4.36944785246702,0
"53","_RUSA01_","regular","high frequency","unmatched prime",0,"102020",1,1233.44,"t100i020","??????","t102i020","high","morpho",23.5,22,"",0,"ILR 2","Female",30,7.11756229271095,"L2",0,0,3.09104245335832,0
"54","_RUSA01_","regular","low frequency","matched prime",0,"112003",1,1727.55,"t111i003","???????","t112i003","low","morpho",9,9,"",0,"ILR 2","Female",30,7.45445949878303,"L2",0,0,2.19722457733622,0
"55","_RUSA01_","regular","low frequency","matched prime",0,"112005",1,1235.26,"t111i005","???????","t112i005","low","morpho",2.45,2.45,"",0,"ILR 2","Female",30,7.11903675322031,"L2",0,0,0.896088024556636,0
"56","_RUSA01_","regular","low frequency","matched prime",0,"112009",1,795.56,"t111i009","??????","t112i009","low","morpho",7,7,"",0,"ILR 2","Female",30,6.67904626919505,"L2",0,0,1.94591014905531,0
"57","_RUSA01_","regular","low frequency","matched prime",0,"112011",1,1143.28,"t111i011","??????","t112i011","low","morpho",5,5,"",0,"ILR 2","Female",30,7.04165660317354,"L2",0,0,1.6094379124341,0
"58","_RUSA01_","regular","low frequency","matched prime",0,"112007",1,955.77,"t111i007","??????","t112i007","low","morpho",8,8,"",0,"ILR 2","Female",30,6.86251729833194,"L2",0,0,2.07944154167984,0
"59","_RUSA01_","regular","low frequency","matched prime",0,"112015",1,959.06,"t111i015","????????","t112i015","low","morpho",3.06,3.06,"",0,"ILR 2","Female",30,6.86595363809837,"L2",0,0,1.11841491596429,0
"60","_RUSA01_","regular","low frequency","matched prime",0,"112017",1,1130.69,"t111i017","???????","t112i017","low","morpho",7.65,7.65,"",0,"ILR 2","Female",30,7.0305833448232,"L2",0,0,2.03470564783844,0
"61","_RUSA01_","regular","low frequency","matched prime",0,"112019",1,1277.87,"t111i019","??????","t112i019","low","morpho",5.75,5.75,"",0,"ILR 2","Female",30,7.15294990832375,"L2",0,0,1.74919985480926,0
"66","_RUSA01_","semi-regular","high frequency","matched prime",0,"202001",1,886.45,"t201i001","?????? ","t202i001","high","morpho",118,118,"",0,"ILR 2","Female",30,6.78722472234439,"L2",0,0,4.77068462446567,0
"67","_RUSA01_","semi-regular","high frequency","matched prime",0,"202017",1,1216.06,"t201i017","??????","t202i017","high","morpho",20,20,"",0,"ILR 2","Female",30,7.1033714034141,"L2",0,0,2.99573227355399,0
"68","_RUSA01_","semi-regular","high frequency","matched prime",0,"202003",1,846.32,"t201i003","?????? ","t202i003","high","morpho",112,112,"",0,"ILR 2","Female",30,6.74089753867852,"L2",0,0,4.71849887129509,0
"69","_RUSA01_","semi-regular","high frequency","matched prime",0,"202019",1,753.5,"t201i019","???????","t202i019","high","morpho",18,18,"",0,"ILR 2","Female",30,6.62472901806655,"L2",0,0,2.89037175789616,0
"70","_RUSA01_","semi-regular","high frequency","matched prime",0,"202005",1,630.4,"t201i005","???????","t202i005","high","morpho",89,89,"",0,"ILR 2","Female",30,6.44635453854367,"L2",0,0,4.48863636973214,0
"71","_RUSA01_","semi-regular","high frequency","matched prime",0,"202007",1,712.01,"t201i007","??????","t202i007","high","morpho",63,63,"",0,"ILR 2","Female",30,6.56809195625717,"L2",0,0,4.14313472639153,0
"72","_RUSA01_","semi-regular","high frequency","matched prime",0,"202013",1,919.63,"t201i013","??????? ","t202i013","high","morpho",24,24,"",0,"ILR 2","Female",30,6.82397141523643,"L2",0,0,3.17805383034795,0
"73","_RUSA01_","semi-regular","high frequency","matched prime",0,"202009",1,696.51,"t201i009","??????","t202i009","high","morpho",55,55,"",0,"ILR 2","Female",30,6.54608215061859,"L2",0,0,4.00733318523247,0
"74","_RUSA01_","semi-regular","high frequency","matched prime",0,"202011",1,791.03,"t201i011","???????","t202i011","high","morpho",32,32,"",0,"ILR 2","Female",30,6.67333589372355,"L2",0,0,3.46573590279973,0
"75","_RUSA01_","semi-regular","high frequency","unmatched prime",0,"202006",1,873.82,"t200i006","????????","t202i006","high","morpho",37,69.84,"",0,"ILR 2","Female",30,6.77287440478824,"L2",0,0,4.24620691153135,0
"76","_RUSA01_","semi-regular","high frequency","unmatched prime",0,"202010",1,1039.09,"t200i010","???????","t202i010","high","morpho",18,51,"",0,"ILR 2","Female",30,6.94610060909946,"L2",0,0,3.93182563272433,0
"77","_RUSA01_","semi-regular","high frequency","unmatched prime",0,"202008",1,763.69,"t200i008","???????","t202i008","high","morpho",24,55.03,"",0,"ILR 2","Female",30,6.6381619476617,"L2",0,0,4.00787849107167,0
"78","_RUSA01_","semi-regular","high frequency","unmatched prime",0,"202014",1,901.46,"t200i014","???????","t202i014","high","morpho",59.37,24,"",0,"ILR 2","Female",30,6.80401567116535,"L2",0,0,3.17805383034795,0
"79","_RUSA01_","semi-regular","high frequency","unmatched prime",0,"202016",1,1178.29,"t200i016","????????","t202i016","high","morpho",17.08,20.14,"",0,"ILR 2","Female",30,7.07181951388026,"L2",0,0,3.00270788729042,0
"80","_RUSA01_","semi-regular","high frequency","unmatched prime",0,"202002",1,1023.02,"t200i002","??????? ","t202i002","high","morpho",133.19,114,"",0,"ILR 2","Female",30,6.93051431610265,"L2",0,0,4.7361984483945,0
"81","_RUSA01_","semi-regular","high frequency","unmatched prime",0,"202018",1,915.33,"t200i018","??????","t202i018","high","morpho",19.04,19,"",0,"ILR 2","Female",30,6.81928465599258,"L2",0,0,2.94443897916644,0
"82","_RUSA01_","semi-regular","high frequency","unmatched prime",0,"202004",1,1131.55,"t200i004","???????","t202i004","high","morpho",89.74,98.67,"",0,"ILR 2","Female",30,7.03134365322676,"L2",0,0,4.59178094886908,0
"83","_RUSA01_","semi-regular","low frequency","matched prime",0,"212001",1,880.6,"t211i001","???????","t212i001","low","morpho",10,10,"",0,"ILR 2","Female",30,6.78060349332165,"L2",0,0,2.30258509299405,0
"84","_RUSA01_","semi-regular","low frequency","matched prime",0,"212017",1,840.86,"t211i017","???????","t212i017","low","morpho",3.55,3.55,"",0,"ILR 2","Female",30,6.73442517762564,"L2",0,0,1.26694760348732,0
"85","_RUSA01_","semi-regular","low frequency","matched prime",0,"212003",1,1194.87,"t211i003","???????","t212i003","low","morpho",4.47,4.47,"",0,"ILR 2","Female",30,7.08579267183704,"L2",0,0,1.49738840862548,0
"86","_RUSA01_","semi-regular","low frequency","matched prime",0,"212013",1,1057.17,"t211i013","???????","t212i013","low","morpho",5.39,5.39,"",0,"ILR 2","Female",30,6.96335080548301,"L2",0,0,1.68454538492091,0
"87","_RUSA01_","semi-regular","low frequency","matched prime",0,"212005",1,877.02,"t211i005","??????? ","t212i005","low","morpho",7,7,"",0,"ILR 2","Female",30,6.77652979712926,"L2",0,0,1.94591014905531,0
"88","_RUSA01_","semi-regular","low frequency","matched prime",0,"212009",1,985.11,"t211i009","????????","t212i009","low","morpho",6.12,6.12,"",0,"ILR 2","Female",30,6.89275331006379,"L2",0,0,1.81156209652423,0
"89","_RUSA01_","semi-regular","low frequency","matched prime",0,"212015",1,781.48,"t211i015","????????","t212i015","low","morpho",3.8,3.8,"",0,"ILR 2","Female",30,6.66118955772343,"L2",0,0,1.33500106673234,0
"90","_RUSA01_","semi-regular","low frequency","matched prime",0,"212019",1,1019.19,"t211i019","???????","t212i019","low","morpho",3.31,3.31,"",0,"ILR 2","Female",30,6.92676347315281,"L2",0,0,1.19694818938897,0
"95","_RUSA02_","irregular","high frequency","matched prime",0,"302007",1,921.42,"t301i007","????","t302i007","high","morpho",140.66,140.66,"",0,"ILR 2","Male",21,6.82591595836566,"L2",0,0,4.94634563087987,0
"96","_RUSA02_","irregular","high frequency","matched prime",0,"302003",1,1023.63,"t301i003","?????","t302i003","high","morpho",197.22,197.22,"",0,"ILR 2","Male",21,6.93111041217972,"L2",0,0,5.28431985690418,0
"97","_RUSA02_","irregular","high frequency","matched prime",0,"302001",1,820.57,"t301i001","??????","t302i001","high","morpho",221.77,221.77,"",0,"ILR 2","Male",21,6.70999922072416,"L2",0,0,5.40164080877994,0
"98","_RUSA02_","irregular","high frequency","matched prime",0,"302015",1,1099.07,"t301i015","????","t302i015","high","morpho",19.47,19.47,"",0,"ILR 2","Male",21,7.00221964664274,"L2",0,0,2.96887481938411,0
"99","_RUSA02_","irregular","high frequency","matched prime",0,"302011",1,1060.95,"t301i011","????","t302i011","high","morpho",42.3,42.3,"",0,"ILR 2","Male",21,6.96692001215011,"L2",0,0,3.74478708605223,0
"100","_RUSA02_","irregular","high frequency","matched prime",0,"302005",1,767.52,"t301i005","????","t302i005","high","morpho",145.62,145.62,"",0,"ILR 2","Male",21,6.64316453775375,"L2",0,0,4.98100048896656,0
"101","_RUSA02_","irregular","high frequency","matched prime",0,"302013",1,1123.2,"t301i013","????","t302i013","high","morpho",21.67,21.67,"",0,"ILR 2","Male",21,7.02393703327155,"L2",0,0,3.07592881554827,0
"102","_RUSA02_","irregular","high frequency","matched prime",0,"302019",1,1233.99,"t301i019","????","t302i019","high","morpho",17.51,17.51,"",0,"ILR 2","Male",21,7.11800810070478,"L2",0,0,2.86277214629776,0
"103","_RUSA02_","irregular","high frequency","matched prime",0,"302009",1,884.84,"t301i009","?????","t302i009","high","morpho",49.09,49.09,"",0,"ILR 2","Male",21,6.78540683770282,"L2",0,0,3.89365534806996,0
"104","_RUSA02_","irregular","high frequency","unmatched prime",0,"302008",1,1720.3,"t300i008","?????","t302i008","high","morpho",12.67,55.7,"",0,"ILR 2","Male",21,7.450253973203,"L2",0,0,4.01998014693324,0
"105","_RUSA02_","irregular","high frequency","unmatched prime",0,"302002",1,1119.22,"t300i002","?????","t302i002","high","morpho",236.21,216.14,"",0,"ILR 2","Male",21,7.02038729309868,"L2",0,0,5.37592634587502,0
"106","_RUSA02_","irregular","high frequency","unmatched prime",0,"302016",1,1155.32,"t300i016","??????","t302i016","high","morpho",31.4,19.04,"",0,"ILR 2","Male",21,7.05213264085995,"L2",0,0,2.94654202936322,0
"107","_RUSA02_","irregular","high frequency","unmatched prime",0,"302004",1,882.43,"t300i004","????","t302i004","high","morpho",14.81,186.2,"",0,"ILR 2","Male",21,6.78267946554813,"L2",0,0,5.22682136484297,0
"108","_RUSA02_","irregular","high frequency","unmatched prime",0,"302010",1,872.61,"t300i010","??????","t302i010","high","morpho",120.71,44.38,"",0,"ILR 2","Male",21,6.77148872062843,"L2",0,0,3.79278891750445,0
"109","_RUSA02_","irregular","high frequency","unmatched prime",0,"302014",1,1850.24,"t300i014","????","t302i014","high","morpho",40.34,20.02,"",0,"ILR 2","Male",21,7.52307063938793,"L2",0,0,2.99673177388707,0
"110","_RUSA02_","irregular","high frequency","unmatched prime",0,"302020",1,923.75,"t300i020","????","t302i020","high","morpho",13.77,17.45,"",0,"ILR 2","Male",21,6.82844147226241,"L2",0,0,2.85933964864844,0
"111","_RUSA02_","irregular","high frequency","unmatched prime",0,"302012",1,1117.62,"t300i012","??????","t302i012","high","morpho",45.6,26.14,"",0,"ILR 2","Male",21,7.01895670327297,"L2",0,0,3.26346670819608,0
"112","_RUSA02_","irregular","low frequency","matched prime",0,"312003",1,923.25,"t311i003","?????","t312i003","low","morpho",9.18,9.18,"",0,"ILR 2","Male",21,6.82790005373267,"L2",0,0,2.2170272046324,0
"113","_RUSA02_","irregular","low frequency","matched prime",0,"312011",1,2024.27,"t311i011","?????","t312i011","low","morpho",4.96,4.96,"",0,"ILR 2","Male",21,7.61296442071996,"L2",0,0,1.60140574073684,0
"114","_RUSA02_","irregular","low frequency","matched prime",0,"312001",1,974.73,"t311i001","??????","t312i001","low","morpho",10.77,10.77,"",0,"ILR 2","Male",21,6.88216050957065,"L2",0,0,2.37676449116830,0
"115","_RUSA02_","irregular","low frequency","matched prime",0,"312019",1,1290.1,"t311i019","??????","t312i019","low","morpho",2.94,2.94,"",0,"ILR 2","Male",21,7.16247501373109,"L2",0,0,1.07840958135059,0
"116","_RUSA02_","irregular","low frequency","matched prime",0,"312017",1,1395.28,"t311i017","?????","t312i017","low","morpho",3.98,3.98,"",0,"ILR 2","Male",21,7.24085039096041,"L2",0,0,1.38128181929635,0
"117","_RUSA02_","irregular","low frequency","matched prime",0,"312005",1,781.39,"t311i005","??????","t312i005","low","morpho",7.28,7.28,"",0,"ILR 2","Male",21,6.66107438499621,"L2",0,0,1.98513086220859,0
"118","_RUSA02_","irregular","low frequency","matched prime",0,"312009",1,1807.17,"t311i009","????","t312i009","low","morpho",5.82,5.82,"",0,"ILR 2","Male",21,7.4995173647504,"L2",0,0,1.76130026174335,0
"119","_RUSA02_","irregular","low frequency","unmatched prime",0,"312016",1,892.04,"t310i016","?????","t312i016","low","morpho",4.16,4.04,"",0,"ILR 2","Male",21,6.79351097462392,"L2",0,0,1.39624469197306,0
"120","_RUSA02_","irregular","low frequency","unmatched prime",0,"312012",1,1026.64,"t310i012","??????","t312i012","low","morpho",6.24,4.9,"",0,"ILR 2","Male",21,6.9340466129362,"L2",0,0,1.58923520511658,0
"121","_RUSA02_","irregular","low frequency","unmatched prime",0,"312006",1,1073.69,"t310i006","???????","t312i006","low","morpho",13.1,7.04,"",0,"ILR 2","Male",21,6.9788565928082,"L2",0,0,1.95160817016995,0
"122","_RUSA02_","irregular","low frequency","unmatched prime",0,"312008",1,1246.45,"t310i008","?????","t312i008","low","morpho",12.43,6.37,"",0,"ILR 2","Male",21,7.12805478984461,"L2",0,0,1.85159946958407,0
"123","_RUSA02_","irregular","low frequency","unmatched prime",0,"312004",1,1217.02,"t310i004","????","t312i004","low","morpho",0,7.77,"",0,"ILR 2","Male",21,7.10416052670623,"L2",0,0,2.05027016437956,0
"124","_RUSA02_","irregular","low frequency","unmatched prime",0,"312018",1,1386.57,"t310i018","?????","t312i018","low","morpho",2.45,3.12,"",0,"ILR 2","Male",21,7.23458835061878,"L2",0,0,1.13783300182139,0
"125","_RUSA02_","irregular","low frequency","unmatched prime",0,"312014",1,1390.95,"t310i014","????","t312i014","low","morpho",5.69,4.28,"",0,"ILR 2","Male",21,7.23774224591434,"L2",0,0,1.45395300959371,0
"126","_RUSA02_","regular","high frequency","matched prime",0,"102007",1,1443.36,"t101i007","???????","t102i007","high","morpho",17,17,"",0,"ILR 2","Male",21,7.27472900790833,"L2",0,0,2.83321334405622,0
"127","_RUSA02_","regular","high frequency","matched prime",0,"102019",1,769.81,"t101i019","??????","t102i019","high","morpho",28,28,"",0,"ILR 2","Male",21,6.64614373115239,"L2",0,0,3.33220451017520,0
"128","_RUSA02_","regular","high frequency","matched prime",0,"102013",1,1093.83,"t101i013","???????","t102i013","high","morpho",44,44,"",0,"ILR 2","Male",21,6.99744057785416,"L2",0,0,3.78418963391826,0
"129","_RUSA02_","regular","high frequency","matched prime",0,"102005",1,1072.57,"t101i005","???????","t102i005","high","morpho",83,83,"",0,"ILR 2","Male",21,6.97781291673757,"L2",0,0,4.4188406077966,0
"130","_RUSA02_","regular","high frequency","matched prime",0,"102017",1,1214.76,"t101i017","???????","t102i017","high","morpho",34,34,"",0,"ILR 2","Male",21,7.10230180539866,"L2",0,0,3.52636052461616,0
"131","_RUSA02_","regular","high frequency","matched prime",0,"102011",1,952.88,"t101i011","???????","t102i011","high","morpho",22,22,"",0,"ILR 2","Male",21,6.85948897757265,"L2",0,0,3.09104245335832,0
"132","_RUSA02_","regular","high frequency","matched prime",0,"102015",1,1001.21,"t101i015","??????","t102i015","high","morpho",58,58,"",0,"ILR 2","Male",21,6.90896454752212,"L2",0,0,4.06044301054642,0
"133","_RUSA02_","regular","high frequency","matched prime",0,"102009",1,1435.54,"t101i009","???????","t102i009","high","morpho",21,21,"",0,"ILR 2","Male",21,7.26929636402835,"L2",0,0,3.04452243772342,0
"134","_RUSA02_","regular","high frequency","matched prime",0,"102001",1,1326.79,"t101i001","???????? ","t102i001","high","morpho",136,136,"",0,"ILR 2","Male",21,7.19051777011353,"L2",0,0,4.91265488573605,0
"135","_RUSA02_","regular","high frequency","matched prime",0,"102003",1,1203.6,"t101i003","????????","t102i003","high","morpho",111,111,"",0,"ILR 2","Male",21,7.09307234475589,"L2",0,0,4.70953020131233,0
"136","_RUSA02_","regular","high frequency","unmatched prime",0,"102006",1,1272.09,"t100i006","??????","t102i006","high","morpho",70,79,"",0,"ILR 2","Male",21,7.14841649611405,"L2",0,0,4.36944785246702,0
"137","_RUSA02_","regular","high frequency","unmatched prime",0,"102018",1,1160.26,"t100i018","??????","t102i018","high","morpho",30,29,"",0,"ILR 2","Male",21,7.0563993969163,"L2",0,0,3.36729582998647,0
